vertex_1,vertex_2,cl_ID
1271,1272,390
1272,1635,391
1283,1702,392
1283,1284,393
1288,1290,394
1294,1295,395
1304,1305,396
1306,1307,397
1316,1817,398
1315,1316,399
1319,1320,400
1327,1329,401
1332,1635,402
1064,1332,403
1337,1338,404
1345,1346,405
1354,1355,406
1376,1377,407
1377,1423,408
1382,1398,409
1382,1383,410
1393,1427,411
1394,1405,412
1394,1398,413
1395,1516,414
1396,1397,415
1335,1397,416
1412,1413,417
1415,1417,418
1422,1423,419
1465,1467,420
1466,1467,421
1475,1476,422
1478,1479,423
1480,1481,424
1481,1536,425
565,1482,426
565,1483,427
1510,1511,428
1507,1515,429
1520,1522,430
1531,1534,431
1136,1535,432
1372,1539,433
1372,1540,434
1547,1889,435
1547,1554,436
1551,1932,437
1551,1623,438
1072,1554,439
1567,1569,440
1567,1568,441
1070,1567,442
1579,1986,443
1579,1646,444
1580,1658,445
1327,1580,446
1582,1583,447
1583,1765,448
1593,2049,449
1593,1702,450
1548,1596,451
1598,1599,452
1607,1646,453
1609,1999,454
1609,1971,455
1135,1611,456
1637,1825,457
1637,1739,458
1638,1739,459
1640,2093,460
1640,1912,461
1163,1642,462
1648,1917,463
1225,1648,464
1656,1898,465
1657,1898,466
1672,2014,467
1672,1790,468
1673,1817,469
1676,1707,470
1677,1907,471
1677,1678,472
1682,2038,473
1682,1876,474
1684,1779,475
1688,1689,476
1696,1968,477
1529,1696,478
1698,2032,479
1707,2008,480
1719,1956,481
1555,1721,482
1728,1779,483
1225,1728,484
1738,1739,485
1225,1747,486
1083,1751,487
1645,1752,488
1764,1881,489
1257,1764,490
1769,1841,491
1781,1948,492
1704,1781,493
423,1785,494
1790,1817,495
1792,1794,496
1793,1794,497
1225,1800,498
1807,1848,499
1813,1852,500
1308,1813,501
1825,1915,502
1829,2007,503
1419,1829,504
1285,1836,505
1837,1953,506
1840,1841,507
1844,1982,508
1714,1844,509
1191,1846,510
1343,1861,511
1207,1867,512
1440,1885,513
1777,1887,514
1895,1937,515
1895,1896,516
1907,1942,517
1099,1915,518
1517,1926,519
1937,1938,520
1940,1941,521
1459,1953,522
1146,1956,523
1555,1958,524
1966,1967,525
1970,1971,526
1972,1992,527
1156,1972,528
1974,2011,529
1974,2010,530
1431,1975,531
1492,1985,532
1495,1989,533
1207,1990,534
2006,2011,535
1357,2008,536
1748,2009,537
1497,2011,538
2018,2019,539
1514,2023,540
2025,2026,541
1312,2037,542
1207,2038,543
2045,2046,544
1360,2045,545
2058,2061,546
2058,2060,547
2059,2107,548
1650,2069,549
2072,2167,550
2072,2166,551
1096,2072,552
1161,2093,553
2094,2143,554
1710,2101,555
1934,2117,556
2133,2146,557
1555,2143,558
2147,2148,559
2153,2163,560
2169,2191,561
2160,2170,562
2160,2171,563
2172,2193,564
2173,2193,565
2175,2176,566
2181,2182,567
1346,2181,568
2183,2198,569
1269,2183,570
2186,2199,571
1310,2186,572
2207,2383,573
2221,2230,574
2227,2229,575
2229,2235,576
2235,2361,577
2237,2239,578
2238,2239,579
2240,2314,580
2240,2286,581
2246,2422,582
2246,2316,583
2249,2251,584
2250,2252,585
2250,2253,586
2259,2263,587
2260,2263,588
2261,2263,589
2222,2262,590
2268,2270,591
2268,2271,592
2269,2272,593
2274,2276,594
2275,2276,595
2277,2278,596
2281,2285,597
2292,2316,598
2239,2292,599
2297,2299,600
2298,2299,601
2302,2373,602
2322,2323,603
2322,2324,604
2322,2325,605
2327,2330,606
2337,2339,607
2341,2402,608
2341,2364,609
2361,2363,610
2363,2364,611
2392,2395,612
2398,2400,613
2398,2401,614
2410,2411,615
2422,2423,616
2425,2426,617
2431,2596,618
2432,2817,619
2432,2433,620
2433,2591,621
2434,2662,622
2434,2579,623
2438,2440,624
2439,2440,625
2442,2444,626
2443,2444,627
2451,2452,628
2454,2455,629
2461,2462,630
2462,2591,631
2462,2587,632
2463,2464,633
2467,2718,634
2468,2718,635
2471,2472,636
2480,2556,637
2480,2482,638
2480,2481,639
2481,2592,640
2481,2483,641
2492,2760,642
2496,2764,643
2496,2763,644
2496,2762,645
2491,2496,646
2507,2803,647
2507,2778,648
2507,2623,649
2508,2509,650
2509,2614,651
2509,2520,652
2510,2511,653
2510,2512,654
2513,3230,655
2517,2520,656
2517,2519,657
2517,2518,658
2524,2612,659
2527,3235,660
2536,2537,661
2541,2829,662
2542,2829,663
2542,2584,664
2547,2549,665
2548,2549,666
2565,2893,667
2565,2659,668
2535,2565,669
2567,2568,670
2569,2896,671
2570,2896,672
2570,2667,673
2570,2594,674
2571,2897,675
2572,2899,676
2573,2900,677
2573,2899,678
2573,2594,679
2574,2900,680
2579,2903,681
2579,2587,682
2580,2581,683
2576,2582,684
2583,2584,685
2490,2584,686
2588,2589,687
2590,3252,688
2591,2913,689
2599,2600,690
2601,2934,691
2528,2601,692
2520,2603,693
2611,2641,694
2616,2617,695
2626,2628,696
2627,2628,697
2629,2991,698
2629,2983,699
2631,3273,700
2633,3205,701
2488,2633,702
2632,2635,703
2636,2639,704
2641,2967,705
2641,2966,706
2475,2643,707
2652,3115,708
2609,2652,709
2654,3189,710
2654,3041,711
2657,3156,712
2657,2670,713
2429,2657,714
2659,2668,715
2660,2760,716
2535,2660,717
2664,2669,718
2665,2800,719
2666,2800,720
2667,2789,721
2673,2674,722
2676,2915,723
2677,2678,724
2680,2681,725
2681,2985,726
491,2681,727
2445,2682,728
2440,2683,729
2440,2684,730
2689,3091,731
2690,3092,732
2691,2692,733
2695,3030,734
2695,3023,735
2695,3022,736
2695,2922,737
2453,2695,738
2696,2980,739
2699,2700,740
2435,2699,741
2701,3269,742
2701,2710,743
2705,3104,744
2705,2897,745
2594,2705,746
2663,2706,747
2445,2708,748
2446,2709,749
2465,2713,750
2465,2714,751
2469,2719,752
2730,2732,753
2731,2733,754
2735,2739,755
2736,2828,756
2742,2743,757
2744,2745,758
2747,3082,759
2748,3083,760
2749,3084,761
2750,3085,762
2751,3086,763
2752,3087,764
2753,3088,765
2754,3089,766
2755,3090,767
2725,2756,768
2768,2769,769
2498,2768,770
2770,2771,771
2772,2773,772
2774,3003,773
2501,2776,774
2501,2777,775
2505,2783,776
2787,2788,777
2804,2983,778
2805,2806,779
2808,3169,780
2523,2808,781
2809,2843,782
2575,2813,783
2818,2819,784
2566,2818,785
2822,2823,786
2824,2825,787
2828,2829,788
2830,2835,789
2831,2836,790
2832,2837,791
2833,2834,792
2545,2845,793
2549,2849,794
2551,2854,795
2551,2855,796
2550,2856,797
2550,2857,798
2859,2860,799
2861,2862,800
2863,2864,801
2868,2977,802
2869,3136,803
2870,3137,804
2873,2874,805
2875,2876,806
2871,2877,807
2872,2878,808
2886,2888,809
2887,2889,810
2675,2891,811
2897,2898,812
2898,3024,813
2901,2902,814
2576,2905,815
2576,2906,816
2575,2907,817
2576,2908,818
2910,2911,819
2914,2924,820
2916,3139,821
2916,2966,822
2920,3168,823
2925,2926,824
2927,2930,825
2458,2931,826
2932,3048,827
2843,2941,828
2945,2946,829
2800,2947,830
2800,2948,831
2950,2951,832
491,2950,833
2952,2998,834
2954,2955,835
2961,2962,836
2963,2964,837
2610,2964,838
2971,3133,839
2615,2971,840
2975,2976,841
2980,3055,842
2624,2980,843
2985,2991,844
2985,2986,845
2989,2991,846
2993,3198,847
2939,2995,848
2554,3000,849
2894,3001,850
3002,3003,851
3007,3008,852
3008,3248,853
3014,3015,854
3016,3017,855
2655,3020,856
2841,3026,857
3028,3050,858
3028,3049,859
3032,3102,860
3033,3103,861
2953,3036,862
3038,3042,863
3040,3106,864
3047,3136,865
3047,3074,866
3047,3048,867
2523,3048,868
2923,3052,869
2974,3053,870
3054,3198,871
3006,3057,872
2716,3058,873
2885,3059,874
2729,3063,875
2734,3065,876
2965,3067,877
2703,3068,878
2543,3069,879
3070,3168,880
3070,3085,881
3070,3071,882
3071,3090,883
3071,3074,884
3073,3167,885
3073,3082,886
3073,3074,887
3075,3086,888
3075,3084,889
3075,3076,890
3076,3089,891
3045,3076,892
2784,3077,893
2500,3079,894
2858,3081,895
3083,3102,896
3072,3087,897
3088,3103,898
3091,3102,899
2485,3091,900
3092,3103,901
2485,3092,902
2698,3094,903
2767,3101,904
2816,3107,905
2987,3108,906
2795,3109,907
2797,3111,908
2865,3121,909
3005,3126,910
3137,3138,911
3140,3157,912
2939,3141,913
2816,3143,914
2801,3152,915
3161,3175,916
3163,3198,917
2928,3164,918
2929,3165,919
3010,3166,920
2940,3170,921
2942,3171,922
2498,3173,923
2798,3176,924
2656,3177,925
2826,3178,926
3183,3190,927
3184,3189,928
3185,3188,929
3186,3187,930
2979,3192,931
2979,3193,932
2738,3194,933
3175,3195,934
2843,3196,935
2992,3197,936
2978,3204,937
2447,3207,938
2642,3209,939
2712,3211,940
2644,3213,941
2473,3217,942
3220,3273,943
2484,3220,944
2712,3221,945
2940,3224,946
2494,3225,947
2494,3226,948
2503,3227,949
2503,3228,950
3230,3267,951
2516,3232,952
2522,3234,953
2645,3237,954
2645,3238,955
2646,3240,956
2646,3241,957
2937,3242,958
2560,3243,959
2560,3244,960
2578,3248,961
2578,3249,962
3123,3250,963
2647,3255,964
2648,3256,965
2648,3257,966
2648,3258,967
2648,3259,968
2648,3260,969
2648,3261,970
2649,3262,971
2693,3263,972
3010,3265,973
2501,3272,974
2650,3274,975
2650,3275,976
2853,3279,977
2915,3281,978
3282,3283,979
3286,3287,980
2728,3288,981
3289,3291,982
3290,3292,983
2553,3293,984
3301,3447,985
3304,3469,986
3305,3469,987
3306,3469,988
3307,3468,989
3336,3337,990
3339,3635,991
3340,3644,992
3341,3343,993
3355,3356,994
3364,4510,995
3364,3476,996
3365,4571,997
3365,3580,998
3317,3367,999
3368,3369,1000
3373,4879,1001
3374,3432,1002
3375,3432,1003
3376,3432,1004
3377,3433,1005
3378,3481,1006
3379,4479,1007
3379,3381,1008
3379,3380,1009
3382,4851,1010
3383,3741,1011
3384,3563,1012
3385,3592,1013
3386,4851,1014
3387,3446,1015
3388,4879,1016
3295,3389,1017
3390,3581,1018
3391,3691,1019
3392,3695,1020
3318,3393,1021
3318,3394,1022
3395,3710,1023
3359,3396,1024
3397,3657,1025
3398,3657,1026
3399,3626,1027
3406,3659,1028
3407,3411,1029
3408,3411,1030
3409,3412,1031
3410,3412,1032
3420,3628,1033
3423,3554,1034
3423,3529,1035
3425,3427,1036
3424,3426,1037
3429,3430,1038
3417,3431,1039
3440,3591,1040
3300,3441,1041
3300,3442,1042
3443,3615,1043
3443,3445,1044
3444,3741,1045
3446,3738,1046
3446,3449,1047
3446,3448,1048
3450,3711,1049
3450,3546,1050
3303,3451,1051
3452,3616,1052
3453,3498,1053
3454,3647,1054
3454,3455,1055
3457,3458,1056
3457,3459,1057
3460,3466,1058
3311,3461,1059
3462,3463,1060
3309,3475,1061
3477,3711,1062
3311,3478,1063
3311,3479,1064
3469,3480,1065
3481,3700,1066
3481,3482,1067
3483,3537,1068
3488,3680,1069
3487,3488,1070
3491,3492,1071
3493,3651,1072
3494,3497,1073
3506,3507,1074
3508,3511,1075
3509,3514,1076
3510,3512,1077
3511,3513,1078
3512,3514,1079
3372,3517,1080
3519,3667,1081
3412,3520,1082
3518,3521,1083
3522,3558,1084
3525,3526,1085
3531,3704,1086
3531,3532,1087
3401,3535,1088
3536,3718,1089
3537,3704,1090
3317,3537,1091
3538,3747,1092
3538,3539,1093
3540,3655,1094
3543,3718,1095
3543,3563,1096
3321,3543,1097
3544,4863,1098
3321,3547,1099
3321,3548,1100
3549,3613,1101
3556,3610,1102
3556,3606,1103
3317,3558,1104
3560,3580,1105
3563,3745,1106
3567,3720,1107
3571,3602,1108
3576,3590,1109
3577,3579,1110
3573,3590,1111
3591,3625,1112
3357,3591,1113
3592,3616,1114
3469,3592,1115
3595,3727,1116
3596,3728,1117
3600,3720,1118
3600,3629,1119
3603,3720,1120
3604,3661,1121
3604,3606,1122
3606,3607,1123
3469,3615,1124
3546,3618,1125
3338,3629,1126
3631,3632,1127
3635,3636,1128
3636,3722,1129
3637,3638,1130
3641,3642,1131
3642,3679,1132
3643,4886,1133
3644,4629,1134
3645,3646,1135
3651,3652,1136
3542,3654,1137
3659,3687,1138
3665,3727,1139
3411,3667,1140
3348,3679,1141
3680,3682,1142
3680,3681,1143
3402,3687,1144
3688,3729,1145
3351,3689,1146
3691,3692,1147
3692,3693,1148
3695,3696,1149
3676,3700,1150
3705,3706,1151
3708,3709,1152
3356,3715,1153
3356,3716,1154
3577,3719,1155
3721,3738,1156
3722,3723,1157
3729,3730,1158
3348,3730,1159
3361,3731,1160
3495,3735,1161
3496,3736,1162
3608,3737,1163
3328,3741,1164
3662,3744,1165
3757,3758,1166
3759,3760,1167
3761,3762,1168
3763,3765,1169
3764,3766,1170
3772,3773,1171
3792,3793,1172
3797,3800,1173
3798,3801,1174
3819,3881,1175
3816,3820,1176
3821,3897,1177
3828,3829,1178
3835,3836,1179
3784,3842,1180
3847,3848,1181
3853,3854,1182
3859,3860,1183
3870,3871,1184
3881,3926,1185
3787,3887,1186
3818,3890,1187
3787,3897,1188
3900,3901,1189
3924,3925,1190
3763,3927,1191
3874,3930,1192
3797,3935,1193
3799,3940,1194
3799,3941,1195
3799,3942,1196
3943,3944,1197
3810,3946,1198
3764,3947,1199
3948,3974,1200
3953,4041,1201
3965,3966,1202
3968,3970,1203
3969,3970,1204
3975,4079,1205
3977,3980,1206
3978,3980,1207
3987,4079,1208
3986,3987,1209
3958,3990,1210
3994,4034,1211
4012,4018,1212
3960,4012,1213
3993,4014,1214
4020,4021,1215
3993,4022,1216
3980,4028,1217
4030,4033,1218
4042,4043,1219
4042,4044,1220
4045,4046,1221
4055,4056,1222
3956,4056,1223
4061,4072,1224
4073,4074,1225
3972,4073,1226
4074,4077,1227
4074,4076,1228
4074,4075,1229
4078,4079,1230
4082,4087,1231
4083,4085,1232
4084,4085,1233
4086,4087,1234
4089,4300,1235
4089,4090,1236
4092,4093,1237
4095,4280,1238
4095,4153,1239
4096,4106,1240
4097,4107,1241
4099,4284,1242
4099,4283,1243
4099,4282,1244
4099,4148,1245
4101,4261,1246
4101,4245,1247
4101,4242,1248
4101,4102,1249
4104,4226,1250
4104,4153,1251
4104,4105,1252
4108,4185,1253
4107,4108,1254
4109,4110,1255
4107,4110,1256
4093,4117,1257
4118,4241,1258
4118,4240,1259
4118,4119,1260
4123,4125,1261
4124,4125,1262
4119,4125,1263
4126,4129,1264
4127,4129,1265
4128,4253,1266
4128,4129,1267
4131,4132,1268
4132,4197,1269
4135,4136,1270
4138,4260,1271
4138,4239,1272
4138,4158,1273
4138,4139,1274
4140,4176,1275
4140,4152,1276
4141,4144,1277
4142,4144,1278
4143,4144,1279
4122,4144,1280
4154,4254,1281
4154,4155,1282
4156,4259,1283
4156,4250,1284
4156,4243,1285
4156,4157,1286
4158,4234,1287
4158,4230,1288
4158,4229,1289
4158,4224,1290
4162,4252,1291
4162,4163,1292
4166,4290,1293
4166,4289,1294
4153,4166,1295
4168,4197,1296
4168,4170,1297
4168,4169,1298
4171,4172,1299
4176,4281,1300
4176,4177,1301
4178,4180,1302
4179,4180,1303
4182,4299,1304
4182,4298,1305
4182,4297,1306
4182,4296,1307
4182,4211,1308
4167,4182,1309
4183,4227,1310
4183,4184,1311
4181,4183,1312
4185,4186,1313
4191,4194,1314
4192,4194,1315
4193,4194,1316
4196,4267,1317
4196,4258,1318
4196,4255,1319
4196,4197,1320
4198,4200,1321
4199,4200,1322
4098,4201,1323
4204,4263,1324
4204,4262,1325
4204,4257,1326
4204,4237,1327
4204,4236,1328
4188,4204,1329
4206,4219,1330
4210,4313,1331
4210,4312,1332
4210,4311,1333
4210,4310,1334
4210,4309,1335
4152,4210,1336
4211,4317,1337
4211,4316,1338
4211,4315,1339
4211,4314,1340
4221,4222,1341
4225,4276,1342
4225,4275,1343
4225,4274,1344
4225,4273,1345
4225,4272,1346
4225,4271,1347
4139,4225,1348
4159,4231,1349
4159,4232,1350
4159,4233,1351
4194,4235,1352
4238,4244,1353
4111,4244,1354
4098,4246,1355
4247,4249,1356
4247,4248,1357
4098,4247,1358
4251,4266,1359
4256,4265,1360
4264,4265,1361
4215,4265,1362
2622,4266,1363
4088,4268,1364
4112,4269,1365
4161,4270,1366
4277,4280,1367
4278,4280,1368
4279,4280,1369
4280,4292,1370
4285,4323,1371
4285,4322,1372
4189,4285,1373
4205,4287,1374
4205,4288,1375
4181,4291,1376
4292,4295,1377
4292,4294,1378
4292,4293,1379
4300,4320,1380
4300,4319,1381
4187,4301,1382
4302,4304,1383
4302,4303,1384
4219,4302,1385
4203,4305,1386
4103,4307,1387
4306,4308,1388
4115,4321,1389
4130,4324,1390
4130,4325,1391
4149,4326,1392
4150,4327,1393
4331,4402,1394
4335,4336,1395
4339,4343,1396
4340,4341,1397
4349,4418,1398
4350,4403,1399
4351,4352,1400
4357,4358,1401
4367,4368,1402
4379,4416,1403
4380,4381,1404
4328,4388,1405
4360,4389,1406
4390,4392,1407
4391,4392,1408
4394,4396,1409
4395,4397,1410
4405,4415,1411
4421,4422,1412
4423,4433,1413
4423,4425,1414
239,4424,1415
354,4426,1416
4427,4431,1417
355,4427,1418
4428,4444,1419
4428,4430,1420
4432,4434,1421
4433,4436,1422
4435,4436,1423
4439,4440,1424
4441,4442,1425
4443,4444,1426
4448,4449,1427
4450,4463,1428
4451,4463,1429
4452,4455,1430
4453,4455,1431
4454,4456,1432
4455,4459,1433
4456,4459,1434
4456,4457,1435
4461,4462,1436
4459,4464,1437
4459,4465,1438
4459,4466,1439
4459,4467,1440
4472,4591,1441
4472,4476,1442
4473,4672,1443
4476,4560,1444
4499,4501,1445
4499,4500,1446
4500,4675,1447
4503,4504,1448
4514,4515,1449
4521,4522,1450
4527,4805,1451
4527,4804,1452
4470,4527,1453
4528,4529,1454
4540,4810,1455
4540,4809,1456
4540,4764,1457
4545,4580,1458
4549,4639,1459
4549,4550,1460
4550,4649,1461
4550,4577,1462
4559,4701,1463
4567,4764,1464
4567,4568,1465
4573,4574,1466
4579,4723,1467
4492,4581,1468
4584,4624,1469
4584,4623,1470
4586,4588,1471
4592,4724,1472
4592,4666,1473
4594,4612,1474
4575,4595,1475
4575,4596,1476
4600,4821,1477
3332,4604,1478
4605,4606,1479
4610,4774,1480
4610,4687,1481
4563,4613,1482
4535,4619,1483
4620,4626,1484
4630,4654,1485
4593,4636,1486
4638,4643,1487
4646,4669,1488
4642,4646,1489
4648,4675,1490
4532,4651,1491
4654,4655,1492
4664,4665,1493
4555,4667,1494
4672,4675,1495
4674,4824,1496
4535,4674,1497
4681,4827,1498
4682,4826,1499
4682,4772,1500
4683,4684,1501
4693,4695,1502
4694,4696,1503
4513,4697,1504
4698,4819,1505
4698,4700,1506
4699,4700,1507
4521,4700,1508
4555,4702,1509
4709,4753,1510
4756,4813,1511
4756,4759,1512
4722,4756,1513
4727,4757,1514
4734,4758,1515
4761,4762,1516
4762,4778,1517
4571,4762,1518
4763,4769,1519
4501,4765,1520
4501,4766,1521
4471,4767,1522
4523,4769,1523
4770,4771,1524
4768,4770,1525
4483,4773,1526
4728,4775,1527
4728,4776,1528
4621,4777,1529
4519,4779,1530
4780,4781,1531
4668,4780,1532
4781,4825,1533
4692,4782,1534
4784,4785,1535
4786,4787,1536
4627,4787,1537
4788,4795,1538
4541,4790,1539
4791,4792,1540
4617,4792,1541
4794,4795,1542
4793,4796,1543
4470,4797,1544
4494,4798,1545
4799,4823,1546
4498,4799,1547
4521,4801,1548
4521,4802,1549
4521,4803,1550
4539,4806,1551
4539,4807,1552
4539,4808,1553
4811,4824,1554
4562,4812,1555
4565,4814,1556
4565,4815,1557
4565,4816,1558
4817,4818,1559
4542,4817,1560
4820,4821,1561
4641,4822,1562
4836,4837,1563
4841,4843,1564
4841,4844,1565
4842,4845,1566
4847,4849,1567
4854,4855,1568
4858,4860,1569
4859,4861,1570
4868,4869,1571
4868,4870,1572
4896,4926,1573
4912,4922,1574
4913,4924,1575
4881,4916,1576
4835,4917,1577
4909,4920,1578
4879,4921,1579
4902,4922,1580
4930,4939,1581
4929,4930,1582
4931,4938,1583
4931,4932,1584
4933,4936,1585
4933,4935,1586
4936,4938,1587
4937,4939,1588
1588,1868,1589
1588,1589,1590
1590,2151,1591
1590,2001,1592
1590,1680,1593
1590,1600,1594
1591,1855,1595
1591,1717,1596
1592,1931,1597
1592,1623,1598
3790,3896,1599
3788,3790,1600
3764,3790,1601
1577,1594,1602
1379,1594,1603
1512,1595,1604
1225,1595,1605
3791,3938,1606
3781,3791,1607
1597,2039,1608
1597,1961,1609
4523,4621,1610
4523,4555,1611
4505,4523,1612
1599,1687,1613
1456,1599,1614
1601,2099,1616
1601,2098,1617
1601,1923,1618
1601,1602,1619
1602,1973,1620
1602,1839,1621
1603,2152,1622
1603,2131,1623
1603,2002,1624
1604,1687,1625
1116,1604,1626
1605,1824,1627
1605,1774,1628
1605,1649,1629
1606,1821,1630
1606,2044,1630
1821,2044,1630
1606,1700,1631
1133,1606,1632
3793,3823,1633
3776,3793,1634
3776,3923,1634
3793,3923,1634
3759,3793,1635
3758,3793,1636
1608,1774,1637
1608,1675,1638
3794,3905,1639
3794,3795,1640
3752,3794,1641
3751,3794,1642
1610,2149,1643
1610,2066,1644
1610,1726,1645
1134,1610,1646
3795,3796,1647
1612,1761,1648
1544,1612,1649
1613,1782,1650
1613,1628,1651
1613,1614,1652
1614,1848,1653
1615,2158,1654
1615,1955,1655
1615,1655,1656
1616,1660,1657
1072,1616,1658
1617,2003,1659
1617,1835,1660
1618,1621,1661
1618,1701,1661
1621,1701,1661
1619,1903,1662
1571,1619,1663
1620,1883,1664
1141,1620,1665
1141,1621,1666
1622,1949,1667
1492,1622,1668
1623,1693,1669
1623,1624,1670
1144,1623,1671
1624,2116,1672
1624,2100,1673
1624,2015,1674
1624,1663,1675
1368,1625,1676
1088,1625,1677
1626,2005,1678
1064,1626,1679
1627,2004,1680
1273,1627,1681
1628,1665,1682
1629,1810,1683
1629,1664,1684
1349,1630,1685
1297,1630,1686
1631,1730,1687
1091,1631,1688
1578,1632,1689
1334,1632,1690
1525,1633,1691
1390,1633,1692
1634,1965,1693
1634,1849,1694
1634,1814,1695
3796,3803,1696
3774,3796,1697
1636,1704,1698
1636,1668,1699
3797,3888,1700
3797,3855,1703
3797,3798,1704
3798,3938,1705
3785,3798,1706
3778,3798,1707
3777,3798,1708
3775,3798,1709
1639,1931,1710
1548,1639,1711
3782,3786,1712
3782,3799,1712
3786,3799,1712
1641,1805,1713
1641,1767,1714
4524,4655,1715
4524,4546,1716
1643,1805,1717
1643,1690,1718
1644,2068,1719
1644,1700,1720
1645,2036,1721
1645,1910,1722
1543,1645,1723
4525,4660,1724
4525,4580,1725
1647,1865,1726
1167,1647,1727
3802,3919,1728
3782,3802,1729
3767,3802,1730
1649,1808,1731
1650,1955,1732
